K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
200,0.3,heldout,0.025,0.15,0.25,0.39,7,20,0.069,0.5199232697486877,0.4672696529316043,0.2512976916901393,0.12837929751308885,0.4672696529316043,0.4604216314370177,0.47432445629075415
200,0.5,aggregate,0.225,0.415,0.5075,0.62,10,20,0.109,0.5871978998184204,0.3935813763761741,0.27001516693240213,0.12597103457318512,0.393581376376174,0.38904326441701853,0.398226610229651
200,0.5,heldout,0.025,0.16,0.25,0.385,7,20,0.06200000000000001,0.5578808188438416,0.4532611769264885,0.23032345210790447,0.11719693532545832,0.4532611769264885,0.44728984602208294,0.4593940999306971
200,0.7,aggregate,0.1675,0.37,0.455,0.59,9,20,0.118,0.6499010920524597,0.3999387897361792,0.2762617109394274,0.12757740824830466,0.39993878973617913,0.3970321299349401,0.4028883225402581
200,0.7,heldout,0.02,0.15,0.235,0.39,7,20,0.068,0.6034405827522278,0.4686301108122105,0.250456416895938,0.1296836601712868,0.4686301108122105,0.4640255367264137,0.4733269841365519
200,0.9,aggregate,0.095,0.245,0.3275,0.4425,11,20,0.126,0.7011758089065552,0.42498636321000777,0.30764937590914515,0.15016424213984045,0.4249863632100078,0.42073097091843586,0.4293287155274947
200,0.9,heldout,0.025,0.14,0.21,0.34,8,20,0.066,0.6423594951629639,0.4668689097286936,0.25127492521601014,0.13583595632967455,0.4668689097286935,0.46155673481821646,0.4723047867268633
300,0.0,aggregate,0.3275,0.58,0.6625,0.765,12,20,0.09949999999999999,0.5059901475906372,0.4027574306025292,0.27959114888256387,0.1312997966152296,0.40275743060252917,0.3990039183795544,0.40658223360111645
300,0.0,heldout,0.04,0.22,0.36,0.45,11,20,0.07200000000000001,0.4761892855167389,0.5254645426263658,0.1577361488047296,0.08787202785788127,0.525464542626366,0.5167646155100581,0.5344624189352001
300,0.3,aggregate,0.32,0.545,0.645,0.755,12,20,0.1005,0.5446537137031555,0.41383666781218775,0.293648588864713,0.1357448726727155,0.41383666781218764,0.4092977082657881,0.41847742702976937
300,0.3,heldout,0.05,0.21,0.36,0.46,11,20,0.07200000000000001,0.4997781217098236,0.5337649631573725,0.19181726569575341,0.10542997747935608,0.5337649631573727,0.5194795720338525,0.5488582511540682
300,0.5,aggregate,0.295,0.51,0.6275,0.72,11,20,0.105,0.5744014382362366,0.41468865226122487,0.29475948075786623,0.13704581358609794,0.41468865226122487,0.41018120781009176,0.4192962612155382
300,0.5,heldout,0.04,0.17,0.35,0.45,11,20,0.07,0.5256679058074951,0.5370244185448574,0.19727520162494927,0.11248772913632368,0.5370244185448574,0.5227046531724341,0.5521508785505874
300,0.7,aggregate,0.235,0.45,0.5625,0.6775,11,20,0.10899999999999999,0.632635772228241,0.4215143532480289,0.3027216993832436,0.1384038285834339,0.42151435324802883,0.41702883702122684,0.4260974100472108
300,0.7,heldout,0.04,0.16,0.31,0.46,9,20,0.055999999999999994,0.5697251558303833,0.5376344866512506,0.18424374377518246,0.110782489852142,0.5376344866512507,0.5271826527114832,0.5485091358315107
300,0.9,aggregate,0.1325,0.295,0.3825,0.5075,11,20,0.1245,0.6958989500999451,0.41438100528738075,0.29572447884389075,0.14056392131704584,0.4143810052873807,0.40951527809311566,0.41936374880392474
300,0.9,heldout,0.03,0.16,0.2,0.33,10,20,0.046000000000000006,0.6050849556922913,0.524075100152331,0.15766202995030548,0.11413900412669184,0.524075100152331,0.5151054033002049,0.533362717517055
400,0.0,aggregate,0.4275,0.6475,0.73,0.8325,14,20,0.10949999999999999,0.4986420273780823,0.41178256705970334,0.29144150861430307,0.141266456790063,0.4117825670597033,0.40731865373476334,0.41634540697119554
400,0.0,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.4075,0.6325,0.715,0.815,12,20,0.114,0.5261202454566956,0.40395315555704453,0.2818500887755135,0.13422639260080813,0.40395315555704453,0.39949794908215186,0.40850885173896445
400,0.3,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.5,aggregate,0.3525,0.585,0.7,0.7875,12,20,0.12599999999999997,0.5665028095245361,0.4131699045004214,0.2927578613740368,0.1392049913862611,0.41316990450042146,0.4085967861688895,0.4178465485060117
400,0.5,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.7,aggregate,0.2875,0.525,0.6225,0.725,12,20,0.1125,0.6152815818786621,0.42798960354228677,0.31061342596422853,0.15169951169071047,0.42798960354228677,0.42398006866040316,0.4320756979381173
400,0.7,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.9,aggregate,0.16,0.3375,0.4275,0.5275,10,20,0.1235,0.6924940943717957,0.43491298492225994,0.31989653216798813,0.16042763362072787,0.4349129849222599,0.4302771151032431,0.43964983785424794
400,0.9,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
