K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
160,0.3,heldout,0.0625,0.175,0.29583333333333334,0.49583333333333335,11,20,0.08166666666666668,0.5344445109367371,0.44296869049400467,0.24477662994390711,0.10439036778429747,0.44296869049400467,0.43956089904705425,0.44642973407807646
160,0.5,aggregate,0.275,0.43,0.51,0.655,9,20,0.086,0.5536142587661743,0.36525601284947884,0.23711019259553806,0.09286142603340254,0.3652560128494789,0.3636770854939201,0.3668487100160025
160,0.5,heldout,0.058333333333333334,0.17916666666666667,0.275,0.49583333333333335,13,20,0.07916666666666666,0.5655955672264099,0.4422077370730552,0.2411024291703279,0.1044451104653604,0.4422077370730553,0.4397873022243361,0.44465496181051034
160,0.7,aggregate,0.2125,0.385,0.49,0.6175,8,20,0.09050000000000001,0.5988897085189819,0.3817922742136279,0.25763620030283196,0.10879138591703577,0.38179227421362794,0.37981752680435416,0.38378766315712226
160,0.7,heldout,0.041666666666666664,0.17916666666666667,0.2833333333333333,0.45416666666666666,12,20,0.08499999999999999,0.5889920592308044,0.429017960413809,0.22520205020476272,0.09828236328389488,0.42901796041380896,0.4260852764667964,0.43199129463821606
160,0.9,aggregate,0.0875,0.2175,0.32,0.4475,4,20,0.1235,0.6794736981391907,0.4332160077677009,0.31919203106437744,0.1507845454643237,0.433216007767701,0.431216547509819,0.4352340965538572
160,0.9,heldout,0.029166666666666667,0.125,0.22083333333333333,0.3625,6,20,0.08,0.6321258544921875,0.4471700380636463,0.2517566405954715,0.11203682519400425,0.44717003806364625,0.4432367634265037,0.4511737453277358
200,0.0,aggregate,0.3325,0.545,0.62,0.72,10,20,0.095,0.4844650328159332,0.36472486018352346,0.23633345753980006,0.09803299730882979,0.3647248601835234,0.36246795263381465,0.36701004910748464
200,0.0,heldout,0.075,0.235,0.345,0.505,12,20,0.08900000000000001,0.48872610926628113,0.4868071398700858,0.2655052809595047,0.13088658303338804,0.4868071398700858,0.48311895787195114,0.49055206702158105
200,0.3,aggregate,0.335,0.5325,0.61,0.73,9,20,0.08900000000000001,0.5206366181373596,0.36752380478265756,0.239920136217774,0.10070142040315165,0.3675238047826576,0.36515307240210043,0.36992552197917844
200,0.3,heldout,0.08,0.225,0.345,0.535,13,20,0.083,0.5360383987426758,0.48524842028079346,0.26307549061943813,0.13410932820229246,0.4852484202807935,0.48149941397006246,0.4890562650481436
200,0.5,aggregate,0.315,0.5,0.5925,0.7175,8,20,0.0935,0.5490327477455139,0.37567430256330425,0.25004891628166737,0.10620062679499323,0.37567430256330425,0.3733998161734588,0.3779766678820313
200,0.5,heldout,0.075,0.215,0.325,0.535,12,20,0.09899999999999999,0.5696513652801514,0.4965458336210706,0.2808723764203142,0.15168067646853042,0.4965458336210705,0.4920645769806704,0.501109462484799
200,0.7,aggregate,0.2525,0.4475,0.5475,0.6925,8,20,0.08900000000000001,0.6005704402923584,0.3839805214566437,0.25915027761898374,0.11676412735987043,0.3839805214566437,0.38330485021764865,0.38465857898318967
200,0.7,heldout,0.06,0.2,0.32,0.52,11,20,0.085,0.5934517979621887,0.4836885747595055,0.2578326540320237,0.13077635437567525,0.4836885747595055,0.4821703549885109,0.48521638563019215
200,0.9,aggregate,0.0975,0.2325,0.3325,0.4875,3,20,0.1245,0.6824576258659363,0.43801439446845747,0.3239123627201462,0.1536264888258402,0.43801439446845747,0.437147618597336,0.4388846144532653
200,0.9,heldout,0.025,0.13,0.23,0.405,9,20,0.094,0.629273533821106,0.5245317306693176,0.3200783466739682,0.16861328618337965,0.5245317306693176,0.5206468431920069,0.5284750293765744
300,0.0,aggregate,0.4725,0.6975,0.775,0.8525,13,20,0.09699999999999999,0.4758220314979553,0.36860148250794217,0.2411097906825674,0.09842168682242594,0.3686014825079421,0.3679139436865259,0.3692915958154231
300,0.0,heldout,0.1,0.31,0.47,0.65,9,20,0.08599999999999998,0.5312213897705078,0.5575579199152888,0.17742200609924008,0.10283694459246588,0.5575579199152888,0.5618758896051884,0.5533058105731721
300,0.3,aggregate,0.44,0.6875,0.76,0.85,11,20,0.1,0.5100250840187073,0.38522988479136505,0.26099995995709785,0.10856500848868438,0.38522988479136516,0.3844963697442957,0.3859662038843066
300,0.3,heldout,0.11,0.31,0.49,0.66,10,20,0.066,0.5726108551025391,0.5526908078207078,0.16835612136238165,0.1082279623898172,0.5526908078207078,0.5571937482474154,0.5482600646239122
300,0.5,aggregate,0.4075,0.655,0.7475,0.8275,11,20,0.107,0.5350586175918579,0.3866836942238638,0.26293531139571724,0.11567604076674139,0.3866836942238639,0.3851318850419508,0.38824805938502926
300,0.5,heldout,0.09,0.31,0.47,0.64,10,20,0.07,0.6042425036430359,0.5722055503771073,0.20895213236314736,0.14490853545410692,0.5722055503771072,0.5749434446731472,0.5694936083307615
300,0.7,aggregate,0.3125,0.58,0.6825,0.8025,11,20,0.105,0.5916762948036194,0.39304665928676635,0.2700602824521157,0.12545633953989294,0.39304665928676624,0.39247343589603617,0.3936215595587289
300,0.7,heldout,0.08,0.29,0.42,0.65,10,20,0.08199999999999999,0.631574273109436,0.5731121213929348,0.21668293735242994,0.14868554907104994,0.5731121213929349,0.5735388612723195,0.5726860160704792
300,0.9,aggregate,0.145,0.3175,0.4475,0.5825,5,20,0.1075,0.6652346849441528,0.403900217993464,0.2841725868207214,0.12833271156900108,0.40390021799346404,0.4015404991811451,0.40628783530765
300,0.9,heldout,0.08,0.22,0.34,0.5,9,20,0.08999999999999998,0.6317004561424255,0.565345435988174,0.2076835982407948,0.12604068167760374,0.565345435988174,0.5632670349322778,0.5674392320492018
400,0.0,aggregate,0.5875,0.7725,0.875,0.91,15,20,0.09849999999999999,0.49349504709243774,0.3677763417347093,0.24007604271943098,0.10002819034011864,0.36777634173470936,0.3660845956001432,0.36948379621804256
400,0.0,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.5525,0.7575,0.8425,0.9075,15,20,0.1025,0.5102255344390869,0.375827584208521,0.2496652938162717,0.10454739276744779,0.375827584208521,0.3739848772109795,0.37768853997951835
400,0.3,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.5,aggregate,0.505,0.725,0.8175,0.895,13,20,0.105,0.5259588956832886,0.3842539308594458,0.25967212258997613,0.1113228023644744,0.38425393085944587,0.3829785987037229,0.38553778519587806
400,0.5,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.7,aggregate,0.3775,0.6175,0.745,0.8325,11,20,0.098,0.5868676900863647,0.4035818678378575,0.2829400894637074,0.1254852265895663,0.4035818678378575,0.4022603316194927,0.4049121158995085
400,0.7,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.9,aggregate,0.185,0.375,0.475,0.63,7,20,0.1185,0.6705265045166016,0.41670711420736384,0.29908535090067373,0.14412674069671663,0.4167071142073639,0.41482126018693727,0.41861019341765426
400,0.9,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
