K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
160,0.5,heldout,0.12916666666666668,0.35833333333333334,0.48333333333333334,0.6166666666666667,8,10,0.08083333333333333,0.5470419526100159,0.2836770978787184,0.2144445923196107,0.13337599264947167,0.2836770978787184,0.2844574627886426,0.2829010028750514
160,0.7,aggregate,0.44,0.6175,0.685,0.765,9,10,0.134,0.6372603178024292,0.34240449581396637,0.3069188701210183,0.1630552951605924,0.34240449581396637,0.3439041810636651,0.3409178333243899
160,0.7,heldout,0.1125,0.37083333333333335,0.48333333333333334,0.6125,7,10,0.08583333333333334,0.5753923654556274,0.27403023685578537,0.204138817792795,0.1310887492956308,0.27403023685578537,0.2767007496442678,0.27141077898606114
160,0.9,aggregate,0.3525,0.5325,0.61,0.7025,9,10,0.135,0.7034823894500732,0.37951529869803624,0.3460269414000811,0.18644827942078684,0.37951529869803624,0.3818540126961697,0.3772050578217764
160,0.9,heldout,0.10416666666666667,0.3,0.4166666666666667,0.55,7,10,0.10916666666666668,0.613967776298523,0.30499610071046435,0.2381496810717437,0.14512728335663314,0.30499610071046435,0.30846370568738735,0.30160559145214916
200,0.0,aggregate,0.5925,0.7075,0.7675,0.8175,9,10,0.1515,0.5800091624259949,0.3337600125393103,0.29774123759757787,0.1518927130275774,0.33376001253931026,0.3354470446204224,0.33208986440698524
200,0.0,heldout,0.19,0.415,0.535,0.635,7,10,0.09399999999999999,0.48469531536102295,0.2805615276756228,0.1958172056072946,0.11502895762845392,0.2805615276756228,0.2831560622844998,0.2780141083477626
200,0.3,aggregate,0.5775,0.71,0.7575,0.8125,9,10,0.14900000000000002,0.5896982550621033,0.33978466466936186,0.30408804863877104,0.15917981036556053,0.3397846646693618,0.3414444454878644,0.33814094236692666
200,0.3,heldout,0.175,0.42,0.515,0.625,7,10,0.095,0.49392765760421753,0.2873596748464648,0.20333718962017633,0.127556340229575,0.28735967484646474,0.2900748167573879,0.2846948898236671
200,0.5,aggregate,0.58,0.7075,0.7525,0.8125,9,10,0.14550000000000002,0.5997437834739685,0.3508618885221963,0.3157571048087033,0.16569970025655906,0.3508618885221963,0.3525119376759806,0.349227214605231
200,0.5,heldout,0.18,0.415,0.505,0.625,7,10,0.096,0.5062185525894165,0.29540074461840105,0.2122406695205443,0.1284962094289875,0.295400744618401,0.29774969882753466,0.29308856222294116
200,0.7,aggregate,0.56,0.695,0.75,0.82,9,10,0.14150000000000001,0.6182612776756287,0.35663011738511885,0.3218304532564942,0.16832227271251363,0.3566301173851189,0.3582875968517024,0.35498790268176117
200,0.7,heldout,0.165,0.405,0.505,0.64,7,10,0.09700000000000002,0.5382300615310669,0.2995531593438228,0.21702203973469386,0.13314368681342856,0.2995531593438228,0.3014229786480458,0.2977063951484191
200,0.9,aggregate,0.4275,0.6125,0.69,0.765,9,10,0.1415,0.6914306282997131,0.3625218115712101,0.32814220341312206,0.17233111232501708,0.36252181157121005,0.36461829429878784,0.3604492997338302
200,0.9,heldout,0.125,0.355,0.47,0.59,7,10,0.1,0.5575892329216003,0.2968579484860155,0.21427507655021052,0.12886938322873293,0.29685794848601543,0.30055049058876093,0.2932550378010213
300,0.0,aggregate,0.8125,0.87,0.8975,0.93,10,10,0.158,0.5593299865722656,0.3203005271381991,0.28354032544355157,0.13775640738916423,0.3203005271381991,0.32154806059066227,0.31906263656651707
300,0.0,heldout,0.28,0.48,0.59,0.72,8,10,0.08199999999999999,0.3719403147697449,0.32536769822627065,0.15760520491527216,0.08906372947273815,0.32536769822627065,0.3223335592013501,0.3284595009927505
