K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
200,0.0,aggregate,0.275,0.3925,0.47,0.54,7,10,0.0625,0.29681235551834106,0.15449019373107284,0.10926574752606204,0.06211817208485137,0.15449019373107284,0.15249365149991237,0.15653970948312254
200,0.0,heldout,0.025,0.085,0.15,0.24,3,10,0.054000000000000006,0.2657648026943207,0.273269711108425,0.19007729075625054,0.09221620764984034,0.2732697111084251,0.2655965920391866,0.28139937455939623
200,0.3,aggregate,0.2575,0.37,0.4375,0.5225,8,10,0.06,0.41331547498703003,0.16738682048225656,0.1231456816838446,0.06850530524937229,0.16738682048225662,0.16613701759928332,0.16865556973713597
200,0.3,heldout,0.025,0.085,0.13,0.235,4,10,0.05,0.380953311920166,0.27944506359583576,0.19843827537220513,0.09446400338046677,0.27944506359583576,0.2768327445339979,0.28210715437594797
200,0.5,aggregate,0.225,0.3475,0.3925,0.4825,9,10,0.06849999999999999,0.5122764110565186,0.19873203635327047,0.15631622332795042,0.08923405449252733,0.19873203635327047,0.19776077757821406,0.19971288246421617
200,0.5,heldout,0.025,0.08,0.1,0.22,4,10,0.069,0.4901248812675476,0.2621560001533755,0.17960516760846026,0.10786409287791546,0.2621560001533755,0.26052622201775283,0.2638062975107497
200,0.7,aggregate,0.1625,0.2925,0.345,0.4125,7,10,0.077,0.5911750197410583,0.22972299871144095,0.18894974486090516,0.10161607460327682,0.22972299871144092,0.22910889705961468,0.23034040127730418
200,0.7,heldout,0.015,0.065,0.1,0.175,3,10,0.08199999999999999,0.5473301410675049,0.24903607062642724,0.16233232574437595,0.09963974817490387,0.24903607062642727,0.24885373358371765,0.24921867506456402
200,0.9,aggregate,0.08,0.1475,0.1975,0.2525,6,10,0.08449999999999999,0.663115382194519,0.32581101191574874,0.2901271427489828,0.1803259532787249,0.3258110119157487,0.3251568428556705,0.32646781847125433
200,0.9,heldout,0.0,0.03,0.065,0.09,4,10,0.092,0.6119480729103088,0.2914048792325596,0.20967269459130972,0.12726563157605641,0.2914048792325596,0.2887992433212743,0.29405796091710035
300,0.0,aggregate,0.32,0.5025,0.6075,0.685,8,10,0.060500000000000005,0.2952544689178467,0.1643631261719759,0.12032623948713737,0.06721297359146755,0.16436312617197593,0.16403095002783422,0.16469665041406753
300,0.0,heldout,0.02,0.1,0.24,0.32,5,10,0.046000000000000006,0.19089213013648987,0.30773928991200133,0.13512171781394944,0.051596993571801864,0.3077392899120014,0.30365309719086103,0.3119369567025744
300,0.3,aggregate,0.2975,0.475,0.5825,0.6675,8,10,0.07400000000000001,0.39828425645828247,0.1722313100871529,0.1287162345047127,0.0727488757309026,0.17223131008715287,0.17231853431026142,0.17214417412171235
300,0.3,heldout,0.02,0.08,0.18,0.32,5,10,0.05800000000000001,0.32016125321388245,0.28448569117056,0.102086747599219,0.046788153182196826,0.28448569117055994,0.2833788116264313,0.2856012515800951
300,0.5,aggregate,0.2525,0.4425,0.53,0.6225,8,10,0.0755,0.48149773478507996,0.18459116611717266,0.14177501780211338,0.07785704539875202,0.18459116611717263,0.18480974627365948,0.18437310239279897
300,0.5,heldout,0.02,0.11,0.16,0.28,5,10,0.046,0.3752714991569519,0.3103238946776226,0.13469317253383223,0.05379816073732461,0.3103238946776226,0.30849582023634586,0.31217376375631184
300,0.7,aggregate,0.185,0.3425,0.445,0.5525,8,10,0.0745,0.5754781365394592,0.2138743968068844,0.1724827118221451,0.0969161032103236,0.21387439680688441,0.21423385309347281,0.21351614474071037
300,0.7,heldout,0.02,0.09,0.14,0.23,5,10,0.06000000000000001,0.4548225700855255,0.3558074118364316,0.19025124816708283,0.09190130624092888,0.35580741183643155,0.35367893856078725,0.35796165892797144
300,0.9,aggregate,0.095,0.19,0.245,0.3275,7,10,0.081,0.6611411571502686,0.300713999063182,0.2639877025302294,0.16042970672114104,0.300713999063182,0.30175892798458887,0.29967628191550855
300,0.9,heldout,0.01,0.05,0.08,0.16,5,10,0.086,0.5427806973457336,0.37821074033944374,0.22543122501390556,0.12293406242470588,0.37821074033944385,0.3719662616964024,0.38466846038800306
