K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
100,0.9,aggregate,0.2475,0.3825,0.455,0.5775,8,10,0.1305,0.7039390802383423,0.40367807168211395,0.3719164536267255,0.24549220090218196,0.403678071682114,0.4004786106295041,0.40692906602580176
100,0.9,heldout,0.07333333333333333,0.20333333333333334,0.3,0.4533333333333333,6,10,0.09533333333333334,0.6834120154380798,0.29320520800685396,0.24140501941894815,0.14554189719308236,0.29320520800685396,0.2909547998569003,0.29549069935600264
160,0.0,aggregate,0.4425,0.53,0.6275,0.715,8,10,0.1375,0.5847098231315613,0.3568908922621958,0.32275586380728044,0.1905192491068995,0.35689089226219584,0.3543379722179743,0.35948086561901216
160,0.0,heldout,0.075,0.21666666666666667,0.37916666666666665,0.525,5,10,0.06416666666666666,0.5445818305015564,0.24308071430552022,0.17164443187236783,0.10047445627072821,0.24308071430552025,0.23647970029871596,0.25006082727639894
160,0.3,aggregate,0.44,0.535,0.6325,0.71,7,10,0.1335,0.5931530594825745,0.35793512759817425,0.3238467054610993,0.19142017544917278,0.35793512759817425,0.355313737459731,0.3605954847644542
160,0.3,heldout,0.07083333333333333,0.225,0.3875,0.5166666666666667,6,10,0.057499999999999996,0.5563910603523254,0.24120955900166338,0.16956909345900964,0.09909769225092024,0.2412095590016634,0.2346092291622574,0.24819201738182659
160,0.5,aggregate,0.4375,0.545,0.6375,0.72,7,10,0.135,0.6098843216896057,0.3595254913795209,0.3255491984805529,0.1959274913274852,0.35952549137952095,0.357084218044067,0.36200037494513626
160,0.5,heldout,0.075,0.24166666666666667,0.3958333333333333,0.5333333333333333,6,10,0.060000000000000005,0.578443169593811,0.24119621607540398,0.16970396932719264,0.09780156146463757,0.24119621607540398,0.23470960638693264,0.24805155376989793
160,0.7,aggregate,0.435,0.5625,0.64,0.725,7,10,0.13,0.6325417757034302,0.35549287942729446,0.32125361995272905,0.18701376619586463,0.3554928794272946,0.3526896067275809,0.358341071502615
160,0.7,heldout,0.075,0.275,0.4041666666666667,0.5416666666666666,6,10,0.059166666666666666,0.6068975329399109,0.24860348537604798,0.17742098844290674,0.10121215970932149,0.24860348537604798,0.24236133273503105,0.25517567871581914
160,0.9,aggregate,0.3625,0.4975,0.565,0.685,8,10,0.125,0.6871089339256287,0.3846729092066985,0.35211688246921335,0.2202902130576051,0.3846729092066985,0.3827451612537443,0.3866201741882355
160,0.9,heldout,0.0625,0.22083333333333333,0.32916666666666666,0.5125,6,10,0.06750000000000002,0.6439723968505859,0.27067245634128595,0.20186391563999873,0.1176487975538244,0.270672456341286,0.2653770731233863,0.2761834724507945
200,0.0,aggregate,0.5425,0.6575,0.72,0.7975,7,10,0.1425,0.5633193254470825,0.3387451959026838,0.30359700917977606,0.18150223872224544,0.3387451959026837,0.3359860001519899,0.34155008522358316
200,0.0,heldout,0.105,0.315,0.44,0.595,7,10,0.07,0.5110043287277222,0.23091054944003375,0.14105529722917934,0.10023194939596952,0.23091054944003375,0.22691434432290375,0.23505003276139672
200,0.3,aggregate,0.5375,0.6525,0.7175,0.8,7,10,0.136,0.5883054137229919,0.3513119388076875,0.31690041710651035,0.18896511070232816,0.3513119388076875,0.3489445687340699,0.35371165054190545
200,0.3,heldout,0.11,0.305,0.435,0.6,6,10,0.07,0.5498681664466858,0.2584403005514317,0.17249717608769108,0.11415936625495206,0.2584403005514317,0.25402100670822236,0.26301608497195683
200,0.5,aggregate,0.53,0.6525,0.7175,0.81,7,10,0.1325,0.6025784015655518,0.35098414960087376,0.31655108397728954,0.1846383397046585,0.3509841496008737,0.3485900902873087,0.3534113203281124
200,0.5,heldout,0.1,0.305,0.435,0.62,6,10,0.069,0.564445972442627,0.24539436434118655,0.15797435589809297,0.10734459850972188,0.24539436434118658,0.24122988306049004,0.24970515886883576
200,0.7,aggregate,0.5225,0.6425,0.7175,0.805,7,10,0.12899999999999998,0.6212481260299683,0.3647391412377581,0.3311039285786417,0.19752470834641253,0.3647391412377581,0.36243665253436597,0.36707107149244794
200,0.7,heldout,0.095,0.295,0.44,0.61,5,10,0.06,0.5993123054504395,0.26917428127337084,0.1853459916449083,0.12214829502795774,0.26917428127337084,0.26440750336873436,0.2741160869711358
