K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
200,0.7,heldout,0.015,0.05,0.1,0.19,3,20,0.062,0.5944035649299622,0.379889942885733,0.15595328410204937,0.0772705165813097,0.3798899428857331,0.3929422648131783,0.36767685927949484
200,0.9,aggregate,0.0425,0.0775,0.125,0.1975,6,20,0.1045,0.718312680721283,0.3725236296203365,0.2572742993367744,0.1213763836984864,0.37252362962033647,0.38398623875734816,0.36172553832894516
200,0.9,heldout,0.01,0.015,0.06,0.135,2,20,0.07400000000000001,0.6749118566513062,0.4229407004560306,0.2141236475799786,0.10082766426701095,0.4229407004560306,0.4377530621374734,0.40909794912055925
300,0.0,aggregate,0.2525,0.4,0.495,0.595,12,20,0.058499999999999996,0.33054119348526,0.2977808547409591,0.1679337567995045,0.06479948909274519,0.29778085474095917,0.3066124637384032,0.28944376964949475
300,0.0,heldout,0.02,0.1,0.2,0.27,3,20,0.046000000000000006,0.3189544081687927,0.5234626094139507,0.14976154948399611,0.09036641015748949,0.5234626094139507,0.522072702033889,0.5248599372140647
300,0.3,aggregate,0.2125,0.3575,0.4625,0.5725,10,20,0.06200000000000001,0.47895365953445435,0.30818674225878506,0.18041628474719504,0.06945486530589709,0.30818674225878506,0.3171053910980377,0.299756046989663
300,0.3,heldout,0.02,0.08,0.19,0.28,4,20,0.064,0.4688715636730194,0.5325298983487008,0.17160327046844412,0.09825359234557321,0.5325298983487008,0.5283864015369025,0.5367388936753082
300,0.5,aggregate,0.18,0.3275,0.43,0.515,9,20,0.0765,0.5658867955207825,0.32446038430490187,0.20091227830164476,0.08112905550194595,0.32446038430490187,0.3332130399199154,0.31615577936465084
300,0.5,heldout,0.02,0.08,0.2,0.24,3,20,0.06,0.511527419090271,0.5107653357818047,0.13711211642776067,0.06950092501936045,0.5107653357818046,0.50514989276926,0.5165070291470227
300,0.7,aggregate,0.11,0.23,0.3375,0.4175,10,20,0.0895,0.6507951617240906,0.33426373959121924,0.21159274721675458,0.0888943498609185,0.33426373959121924,0.34466240454762537,0.3244741655330445
300,0.7,heldout,0.02,0.08,0.17,0.21,2,20,0.09,0.5852312445640564,0.5364592299148704,0.18788048825317127,0.10129040691702926,0.5364592299148703,0.5269638781734698,0.5463030538824547
300,0.9,aggregate,0.0525,0.135,0.1775,0.2475,7,20,0.10099999999999999,0.7120911478996277,0.38307414956131014,0.27046070042485004,0.12236255884314919,0.38307414956131014,0.39539239403847865,0.3715002523376337
300,0.9,heldout,0.02,0.04,0.09,0.15,1,20,0.068,0.6135950684547424,0.5234371839805257,0.16019256385387184,0.07536124234926614,0.5234371839805257,0.5179916366487217,0.5289984437774564
400,0.0,aggregate,0.2975,0.5125,0.5875,0.6875,10,20,0.0525,0.29718145728111267,0.3067817775602815,0.17836883221179312,0.06021141675077973,0.3067817775602816,0.316601740870185,0.29755265535054376
400,0.0,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.2725,0.48,0.5575,0.6575,9,20,0.058499999999999996,0.4176265001296997,0.3176189203547602,0.19054981187765602,0.06836784876738236,0.3176189203547602,0.32776408981920857,0.30808293492794697
400,0.3,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.5,aggregate,0.23,0.4075,0.505,0.6,8,20,0.06,0.5298154354095459,0.3238212112706633,0.19787281205785398,0.0717634634603784,0.3238212112706633,0.3339033046304577,0.31433012326812826
400,0.5,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.7,aggregate,0.1475,0.3275,0.3925,0.5025,7,20,0.0825,0.6160073280334473,0.33267374134559347,0.20894705051210513,0.08313627859527845,0.3326737413455934,0.34308372424320466,0.32287688248238205
400,0.7,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
400,0.9,aggregate,0.07,0.1725,0.23,0.3025,7,20,0.092,0.6896364092826843,0.35836197160513933,0.24188925443545517,0.09907402958181967,0.3583619716051393,0.36909959718568014,0.3482314303027965
400,0.9,heldout,nan,nan,nan,nan,0,20,nan,nan,nan,nan,nan,nan,nan,nan
