K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift
0,0.0,aggregate,0.06,0.155,0.205,0.275,2,15,0.017,0.20671316981315613,0.19921990142829232,0.11034125447782694,0.05275015084950668,0.19921990142829232,0.18870487855039048,0.2109759119674224,0.6038305954464264,0.0045704037278110725,0.21744189226661895,0.38759736589986515,0.38638870317980745
0,0.3,aggregate,0.055,0.14,0.2225,0.3175,3,15,0.019500000000000003,0.1501494199037552,0.13503226149080963,0.03112287484184835,0.006367676623724549,0.13503226149080963,0.13690978998164322,0.13320553178004746,0.5268259562475321,0.5131912864248921,0.21744189226661895,0.38759736589986515,0.3093840639809132
0,0.5,aggregate,0.0475,0.155,0.2175,0.3275,2,15,0.020499999999999997,0.24485471844673157,0.16253318847260198,0.06189819091937319,0.017310948164490875,0.16253318847260198,0.1648297881398678,0.16029970714470662,0.5294363452579494,0.5076608806640144,0.21744189226661895,0.38759736589986515,0.31199445299133044
0,0.7,aggregate,0.045,0.1475,0.2225,0.335,4,15,0.0285,0.35601645708084106,0.20010644916050768,0.10404387103201906,0.03430040232135767,0.20010644916050765,0.20324586990433016,0.19706253873697774,0.5340590766401799,0.49119225492171315,0.21744189226661895,0.38759736589986515,0.316617184373561
0,0.7,heldout_like_c,0.038461538461538464,0.19230769230769232,0.19230769230769232,0.38461538461538464,2,15,0.03076923076923077,0.44017377495765686,0.7623498740503198,0.14300978083548005,0.10017618927762396,0.76234987405032,0.7627554943998008,0.7619446848755012,0.4972146981428655,0.45915796523411717,0.19460491369210678,0.5783881885624559,0.3026097844507587
0,0.9,aggregate,0.065,0.1375,0.23,0.335,6,15,0.035,0.4828888177871704,0.2822263013274684,0.19635995268594145,0.08163522716605984,0.2822263013274684,0.2847421275530856,0.27975454268302163,0.5418812919288897,0.4128852520878931,0.21744189226661895,0.38759736589986515,0.32443939966227076
